PLAYER_NAME;TEAM_ABBREVIATION;AGE;GP;W;L;MIN;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;OREB;DREB;REB;AST;TOV;STL;BLK;PF;PTS;PLUS_MINUS;DD2;TD3;OFF_RATING;DEF_RATING;NET_RATING;AST_PCT;AST_TO;AST_RATIO;OREB_PCT;DREB_PCT;REB_PCT;TM_TOV_PCT;EFG_PCT;TS_PCT;USG_PCT;PACE;PIE;POSS;FGM_PG;FGA_PG;CONFIRMED
Dewayne Dedmon;MIA;32.0;67;43;24;15.9;0.566;0.3;0.7;0.404;1.1;1.5;0.75;1.6;4.2;5.8;0.7;1.0;0.4;0.6;2.6;6.3;0.7;3;0;109.5;106.0;3.5;0.069;0.67;10.4;0.1;0.251;0.178;15.5;0.598;0.632;0.164;98.33;0.113;2169;2.4;4.3;1.0
Didi Louzada;POR;22.0;9;0;9;14.4;0.364;1.0;2.6;0.391;0.2;0.2;1.0;0.6;1.3;1.9;0.6;0.6;0.2;0.2;1.4;3.9;-9.0;0;0;83.0;112.1;-29.1;0.07;1.0;11.4;0.034;0.096;0.063;11.4;0.5;0.517;0.13;100.92;0.042;271;1.3;3.7;0.0
Dillon Brooks;MEM;26.0;32;22;10;27.7;0.432;1.4;4.7;0.309;2.8;3.3;0.849;0.9;2.3;3.2;2.8;1.6;1.1;0.3;3.3;18.4;6.4;0;0;116.9;105.9;11.0;0.147;1.76;12.5;0.03;0.08;0.055;7.1;0.475;0.515;0.283;101.53;0.091;1872;7.1;16.4;1.0
Domantas Sabonis;SAC;26.0;62;21;41;34.4;0.573;0.6;2.0;0.312;4.0;5.4;0.741;3.2;8.9;12.1;5.2;3.1;1.0;0.4;3.3;18.9;-0.2;46;5;109.5;110.1;-0.6;0.239;1.66;22.5;0.092;0.264;0.176;13.6;0.598;0.637;0.221;99.2;0.161;4420;7.1;12.5;1.0
Donovan Mitchell;UTA;25.0;67;41;26;33.8;0.448;3.5;9.8;0.355;4.0;4.7;0.853;0.8;3.4;4.2;5.3;3.0;1.5;0.2;2.4;25.9;4.1;3;0;117.6;111.7;5.9;0.267;1.79;17.4;0.024;0.096;0.061;9.7;0.533;0.572;0.322;98.77;0.135;4662;9.2;20.5;1.0
Donte DiVincenzo;SAC;25.0;42;21;21;23.9;0.351;1.8;5.2;0.339;1.7;2.0;0.843;1.0;3.1;4.0;2.8;1.7;1.1;0.2;1.6;9.0;-1.8;0;0;107.5;111.2;-3.7;0.167;1.64;21.0;0.039;0.125;0.082;12.8;0.461;0.51;0.187;102.79;0.08;2155;2.8;8.0;1.0
Dorian Finney-Smith;DAL;29.0;80;51;29;33.0;0.471;2.2;5.4;0.395;0.7;1.0;0.675;1.5;3.2;4.7;1.9;1.0;1.1;0.5;2.3;11.0;3.0;1;0;114.8;110.4;4.4;0.08;1.88;15.6;0.047;0.095;0.072;8.3;0.595;0.604;0.138;94.83;0.076;5227;4.1;8.7;1.0
Doug McDermott;SAS;30.0;51;21;30;24.0;0.462;2.1;5.0;0.422;0.8;1.0;0.784;0.4;1.9;2.3;1.3;0.8;0.3;0.1;1.5;11.3;-0.7;0;0;112.3;114.1;-1.8;0.068;1.49;10.8;0.014;0.076;0.045;7.3;0.578;0.593;0.178;102.53;0.068;2617;4.2;9.1;1.0
Draymond Green;GSW;32.0;46;34;12;28.9;0.525;0.3;1.2;0.296;1.3;2.0;0.659;1.0;6.3;7.3;7.0;3.0;1.3;1.1;3.0;7.5;4.2;4;1;110.0;102.8;7.2;0.325;2.3;42.2;0.034;0.204;0.122;18.3;0.556;0.582;0.14;101.2;0.119;2797;2.9;5.6;1.0
Drew Eubanks;POR;25.0;71;19;52;17.5;0.596;0.1;0.3;0.217;1.4;1.8;0.762;1.8;3.5;5.4;1.2;1.1;0.4;0.6;1.7;7.7;-4.6;7;0;103.1;115.9;-12.8;0.107;1.05;14.3;0.097;0.197;0.146;13.6;0.602;0.638;0.171;100.74;0.119;2616;3.1;5.2;1.0
Duane Washington Jr.;IND;22.0;48;12;36;20.2;0.405;1.7;4.5;0.377;1.0;1.3;0.754;0.1;1.6;1.7;1.8;1.2;0.5;0.1;1.4;9.9;-2.6;0;0;110.2;116.1;-5.9;0.128;1.49;14.3;0.004;0.082;0.042;9.6;0.5;0.521;0.214;103.32;0.064;2083;3.6;8.9;1.0
Duncan Robinson;MIA;28.0;79;52;27;25.9;0.399;2.9;7.9;0.372;0.6;0.8;0.836;0.3;2.3;2.6;1.6;0.8;0.5;0.2;2.5;10.9;1.3;0;0;110.4;107.9;2.6;0.095;2.15;13.8;0.012;0.089;0.05;6.4;0.559;0.573;0.174;96.48;0.067;4106;3.7;9.2;1.0
Dwight Howard;LAL;36.0;60;21;39;16.2;0.612;0.1;0.3;0.533;1.6;2.4;0.658;2.0;4.0;5.9;0.6;0.8;0.6;0.6;1.9;6.2;-2.1;5;0;109.3;115.0;-5.7;0.049;0.74;9.5;0.12;0.246;0.182;12.8;0.63;0.657;0.145;100.13;0.112;2019;2.2;3.7;0.0
Dwight Powell;DAL;30.0;82;52;30;21.9;0.671;0.2;0.5;0.351;2.0;2.6;0.783;2.1;2.8;4.9;1.2;0.8;0.5;0.5;2.7;8.7;0.9;2;0;113.2;110.6;2.5;0.081;1.52;15.1;0.099;0.134;0.116;10.0;0.687;0.725;0.136;95.12;0.102;3556;3.3;4.9;1.0
Dylan Windler;CLE;25.0;50;28;22;9.2;0.378;0.4;1.4;0.3;0.3;0.4;0.833;0.4;1.4;1.8;0.7;0.3;0.3;0.1;0.9;2.2;-0.2;0;0;101.6;101.6;0.0;0.111;2.13;21.8;0.047;0.146;0.098;10.3;0.485;0.519;0.115;97.47;0.069;928;0.7;2.0;0.0
Ed Davis;CLE;33.0;31;15;16;6.5;0.688;0.0;0.0;0.0;0.2;0.5;0.429;0.5;1.6;2.1;0.2;0.2;0.1;0.3;1.1;0.9;0.5;0;0;99.5;94.9;4.6;0.053;1.4;20.0;0.072;0.23;0.155;14.3;0.688;0.632;0.062;97.14;0.075;406;0.4;0.5;0.0
Elfrid Payton;PHX;28.0;50;39;11;11.0;0.383;0.1;0.4;0.222;0.2;0.6;0.375;0.4;1.3;1.8;2.0;0.9;0.5;0.1;0.8;3.0;-0.9;0;0;103.0;105.0;-2.0;0.252;2.11;29.6;0.035;0.115;0.075;14.0;0.394;0.397;0.175;102.32;0.067;1161;1.3;3.5;0.0
Elijah Hughes;POR;24.0;36;15;21;12.1;0.326;0.7;2.6;0.263;0.2;0.3;0.778;0.2;1.4;1.6;0.6;0.5;0.4;0.2;1.1;3.5;-6.4;0;0;98.2;121.8;-23.7;0.079;1.29;11.8;0.013;0.118;0.065;9.1;0.413;0.426;0.158;102.19;0.037;920;1.3;4.0;0.0
Emanuel Terry;PHX;25.0;3;2;1;6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7;2.3;5.0;0.7;1.7;0.3;0.0;1.3;0.0;-6.3;0;0;60.0;110.3;-50.3;0.222;0.4;16.7;0.286;0.389;0.326;41.7;0.0;0.0;0.189;104.12;0.0;40;0.0;1.7;0.0
Emmanuel Mudiay;SAC;26.0;2;0;2;5.5;0.0;0.0;0.0;0.0;1.5;2.0;0.75;0.0;0.0;0.0;2.0;0.5;0.5;0.0;0.5;1.5;-3.5;0;0;84.0;107.7;-23.7;0.571;4.0;44.4;0.0;0.0;0.0;11.1;0.0;0.399;0.192;111.44;0.067;25;0.0;1.0;0.0
Enes Freedom;BOS;30.0;35;20;15;11.8;0.526;0.1;0.1;0.4;0.7;0.8;0.857;1.7;2.8;4.6;0.2;0.6;0.1;0.4;1.2;3.7;2.0;2;0;111.6;103.8;7.8;0.027;0.4;5.9;0.143;0.219;0.182;14.7;0.536;0.585;0.129;98.6;0.105;847;1.5;2.8;0.0
Eric Bledsoe;POR;32.0;54;27;27;25.2;0.421;0.9;3.0;0.313;1.6;2.2;0.761;0.5;2.9;3.4;4.2;2.1;1.3;0.4;1.6;9.9;-0.7;2;0;105.2;106.4;-1.2;0.251;1.94;26.3;0.02;0.105;0.063;13.6;0.475;0.514;0.198;99.8;0.095;2826;3.6;8.7;0.0
Eric Gordon;HOU;33.0;57;19;38;29.3;0.475;2.2;5.3;0.412;1.8;2.4;0.778;0.3;1.7;2.0;2.7;1.9;0.5;0.3;1.1;13.4;-3.1;0;0;108.6;113.6;-5.1;0.137;1.44;17.5;0.009;0.056;0.033;12.2;0.585;0.614;0.182;102.74;0.081;3576;4.7;9.9;1.0
Eric Paschall;UTA;25.0;58;36;22;12.7;0.485;0.7;1.9;0.37;1.1;1.5;0.767;0.5;1.3;1.8;0.6;0.5;0.2;0.1;0.9;5.8;-0.5;0;0;108.9;111.3;-2.3;0.074;1.33;10.8;0.042;0.1;0.072;8.1;0.57;0.612;0.174;99.13;0.085;1524;2.0;4.1;0.0
Eugene Omoruyi;DAL;25.0;4;1;3;4.5;0.4;0.3;0.5;0.5;0.5;1.0;0.5;0.5;1.3;1.8;0.5;0.0;0.0;0.0;0.5;1.8;0.8;0;0;100.0;88.1;11.9;0.167;0.0;22.2;0.111;0.278;0.194;0.0;0.5;0.518;0.156;110.46;0.138;40;0.5;1.3;1.0
Evan Fournier;NYK;29.0;80;36;44;29.5;0.417;3.0;7.7;0.389;1.0;1.4;0.708;0.4;2.2;2.6;2.1;1.3;1.0;0.3;2.3;14.1;-1.2;0;0;109.7;112.5;-2.7;0.114;1.63;13.3;0.013;0.073;0.042;8.2;0.541;0.554;0.201;97.94;0.074;4828;5.0;12.1;1.0
Evan Mobley;CLE;21.0;69;40;29;33.8;0.508;0.3;1.3;0.25;2.4;3.7;0.663;2.1;6.2;8.3;2.5;1.9;0.8;1.7;2.1;15.0;1.4;21;0;108.5;106.8;1.7;0.117;1.31;14.0;0.063;0.174;0.12;10.7;0.522;0.549;0.201;97.5;0.116;4741;6.1;12.0;1.0
Facundo Campazzo;DEN;31.0;65;38;27;18.2;0.361;0.9;3.0;0.301;0.9;1.2;0.769;0.4;1.4;1.8;3.4;1.0;1.0;0.4;1.9;5.1;-3.3;2;0;102.1;110.7;-8.6;0.276;3.28;35.7;0.019;0.08;0.048;10.9;0.459;0.503;0.143;99.38;0.073;2451;1.6;4.6;1.0
Feron Hunt;NYK;22.0;2;2;0;4.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.5;0.5;0.5;0.0;0.5;0.0;-0.5;0;0;72.2;82.4;-10.1;0.2;1.0;25.0;0.091;0.0;0.042;25.0;0.0;0.0;0.136;100.4;-0.083;18;0.0;1.0;0.0
Frank Jackson;DET;24.0;53;9;44;22.0;0.402;1.6;5.3;0.308;1.6;2.0;0.827;0.4;1.3;1.6;1.0;0.7;0.5;0.2;1.7;10.6;-3.5;0;0;104.1;110.9;-6.8;0.077;1.45;8.9;0.015;0.058;0.036;6.2;0.491;0.53;0.203;101.18;0.064;2445;3.7;9.1;0.0
Frank Kaminsky;PHX;29.0;9;8;1;20.1;0.545;0.6;1.7;0.333;2.0;2.2;0.9;1.2;3.3;4.6;1.4;0.6;0.9;0.8;1.6;10.6;4.3;0;0;105.5;96.0;9.6;0.105;2.6;14.1;0.06;0.144;0.105;5.4;0.583;0.635;0.185;105.45;0.141;398;4.0;7.3;1.0
Frank Ntilikina;DAL;23.0;58;34;24;11.8;0.399;0.7;1.9;0.342;0.4;0.4;0.96;0.2;1.2;1.4;1.2;0.5;0.5;0.1;1.1;4.1;1.1;0;0;106.6;102.3;4.3;0.149;2.23;20.7;0.016;0.094;0.055;9.3;0.484;0.513;0.165;99.2;0.073;1416;1.5;3.8;1.0
Franz Wagner;ORL;20.0;79;21;58;30.7;0.468;1.2;3.4;0.354;2.4;2.8;0.863;1.1;3.4;4.5;2.9;1.5;0.9;0.4;2.1;15.2;-3.1;2;0;105.9;110.8;-4.9;0.151;1.94;16.2;0.033;0.106;0.069;8.4;0.517;0.559;0.208;100.13;0.102;5070;5.8;12.3;1.0
Fred VanVleet;TOR;28.0;65;39;26;37.9;0.403;3.7;9.9;0.377;3.0;3.4;0.874;0.7;3.8;4.4;6.7;2.6;1.7;0.5;2.5;20.3;3.3;10;1;112.2;108.5;3.7;0.266;2.55;24.3;0.016;0.1;0.057;9.5;0.513;0.552;0.233;96.97;0.118;4986;6.8;16.9;1.0
Freddie Gillespie;ORL;25.0;9;1;8;13.2;0.409;0.0;0.1;0.0;0.3;0.8;0.429;1.4;2.6;4.0;0.6;0.6;0.3;1.0;2.0;2.3;-3.2;0;0;96.7;110.4;-13.6;0.061;1.0;14.3;0.099;0.183;0.14;14.3;0.409;0.419;0.109;98.28;0.057;245;1.0;2.4;0.0
Furkan Korkmaz;PHI;24.0;67;44;23;21.1;0.387;1.1;4.0;0.289;1.0;1.3;0.81;0.3;2.3;2.6;1.9;0.7;0.5;0.1;0.9;7.6;0.5;1;0;108.8;108.0;0.8;0.129;2.65;18.6;0.015;0.104;0.061;7.0;0.469;0.502;0.17;99.33;0.076;2929;2.7;7.0;1.0
Gabe Vincent;MIA;26.0;68;47;21;23.4;0.417;1.8;4.8;0.368;0.6;0.8;0.815;0.3;1.5;1.9;3.1;1.4;0.9;0.2;2.3;8.7;1.5;0;0;109.1;106.0;3.1;0.198;2.14;24.9;0.014;0.064;0.04;11.6;0.533;0.551;0.174;97.65;0.07;3232;3.1;7.5;1.0
Gabe York;IND;28.0;2;0;2;10.7;0.286;0.5;3.0;0.167;1.5;2.5;0.6;0.0;1.0;1.0;2.0;0.5;1.0;0.5;2.0;4.0;-2.0;0;0;105.8;120.4;-14.6;0.222;4.0;28.6;0.0;0.143;0.061;7.1;0.357;0.435;0.179;113.78;0.044;52;1.0;3.5;0.0
Gabriel Deck;OKC;27.0;7;2;5;7.9;0.571;0.3;0.6;0.5;0.0;0.0;0.0;0.1;0.7;0.9;0.7;0.3;0.1;0.0;0.3;2.6;-2.0;0;0;100.0;113.6;-13.6;0.147;2.5;23.8;0.017;0.077;0.048;9.5;0.643;0.643;0.119;102.72;0.082;120;1.1;2.0;0.0
Gabriel Lundberg;PHX;27.0;4;1;3;11.1;0.263;0.8;2.0;0.375;0.0;0.0;0.0;0.5;1.3;1.8;2.8;0.8;0.8;0.0;1.8;3.3;4.8;0;0;121.4;103.1;18.3;0.268;3.67;33.3;0.04;0.119;0.076;9.1;0.342;0.342;0.191;105.88;0.047;98;1.3;4.8;0.0
Garrett Temple;NOP;36.0;59;23;36;18.6;0.376;1.0;3.1;0.319;0.5;0.7;0.683;0.5;1.9;2.4;1.3;0.7;0.7;0.4;1.4;5.2;-5.5;0;0;101.0;114.7;-13.7;0.102;1.76;17.2;0.024;0.106;0.063;9.8;0.476;0.494;0.136;99.35;0.057;2267;1.9;5.0;1.0
Garrison Mathews;HOU;25.0;65;19;46;26.3;0.399;2.1;5.9;0.36;2.2;2.8;0.794;0.5;2.4;2.9;1.0;0.6;0.9;0.4;2.6;10.0;-3.4;0;0;110.7;116.5;-5.9;0.052;1.56;10.2;0.018;0.093;0.054;6.5;0.55;0.602;0.137;102.47;0.061;3653;2.8;7.1;1.0
Gary Clark;NOP;27.0;38;20;18;10.0;0.375;0.7;1.8;0.4;0.2;0.3;0.7;0.6;1.8;2.4;0.5;0.3;0.3;0.2;0.5;2.7;-0.5;0;0;105.6;107.8;-2.1;0.067;1.8;14.9;0.057;0.174;0.115;8.3;0.534;0.547;0.11;101.21;0.087;797;0.9;2.3;0.0
Gary Harris;ORL;27.0;61;16;45;28.4;0.434;1.9;5.0;0.384;1.4;1.6;0.874;0.6;1.4;2.0;1.8;1.0;1.0;0.1;1.8;11.1;-3.4;0;0;104.2;110.1;-5.9;0.094;1.77;14.2;0.02;0.048;0.034;8.0;0.539;0.571;0.16;100.66;0.066;3631;3.9;9.1;1.0
Gary Payton II;GSW;29.0;71;47;24;17.6;0.616;0.6;1.7;0.358;0.5;0.8;0.603;1.0;2.5;3.5;0.9;0.6;1.4;0.3;1.8;7.1;2.5;1;0;110.6;102.3;8.3;0.076;1.6;13.5;0.058;0.132;0.097;8.4;0.679;0.679;0.14;100.35;0.114;2591;3.0;4.8;0.0
Gary Trent Jr.;TOR;23.0;70;44;26;35.0;0.414;3.0;7.8;0.383;2.5;2.9;0.853;0.4;2.4;2.7;2.0;1.0;1.7;0.3;2.1;18.3;2.4;0;0;113.5;110.2;3.3;0.085;1.93;10.2;0.01;0.07;0.038;5.3;0.511;0.546;0.212;97.94;0.086;4997;6.4;15.5;1.0
George Hill;MIL;36.0;54;36;18;23.2;0.429;0.8;2.5;0.306;1.1;1.1;0.919;0.7;2.2;2.9;2.2;0.8;0.8;0.1;1.3;6.2;5.8;0;0;112.5;100.8;11.7;0.124;2.93;25.9;0.029;0.084;0.058;8.9;0.504;0.552;0.115;101.54;0.073;2652;2.2;5.1;1.0
George King;DAL;28.0;4;2;2;4.8;0.0;0.0;1.0;0.0;0.3;0.5;0.5;0.0;1.3;1.3;0.0;0.3;0.0;0.0;1.0;0.3;-6.8;0;0;87.8;150.0;-62.2;0.0;0.0;0.0;0.0;0.25;0.132;14.3;0.0;0.085;0.159;103.96;-0.065;41;0.0;1.3;0.0
Georges Niang;PHI;29.0;76;48;28;22.8;0.437;2.1;5.1;0.403;0.7;0.8;0.881;0.3;2.3;2.7;1.3;0.8;0.4;0.2;2.5;9.2;0.9;0;0;110.9;109.0;1.9;0.09;1.73;13.7;0.014;0.097;0.057;7.9;0.575;0.594;0.16;98.83;0.066;3575;3.2;7.4;1.0
Georgios Kalaitzakis;OKC;23.0;13;8;5;16.4;0.463;0.8;2.0;0.385;1.1;2.3;0.467;0.5;1.2;1.6;0.9;1.5;0.8;0.2;1.5;6.6;-10.3;0;0;95.7;124.9;-29.3;0.09;0.6;10.7;0.026;0.074;0.048;17.9;0.537;0.536;0.2;99.61;0.043;441;2.4;5.2;0.0
Giannis Antetokounmpo;MIL;27.0;67;45;22;32.9;0.553;1.1;3.6;0.293;8.3;11.4;0.722;2.0;9.6;11.6;5.8;3.3;1.1;1.4;3.2;29.9;5.9;46;4;115.9;107.9;8.0;0.304;1.77;17.8;0.06;0.267;0.168;10.0;0.582;0.633;0.34;103.12;0.21;4743;10.3;18.6;1.0
Goga Bitadze;IND;22.0;50;17;33;14.6;0.52;0.5;1.6;0.288;1.3;1.9;0.681;1.6;2.0;3.5;1.1;0.9;0.4;0.8;2.1;7.0;-0.6;2;0;114.0;116.4;-2.4;0.11;1.2;14.0;0.106;0.139;0.122;11.7;0.565;0.595;0.191;100.69;0.088;1531;2.6;5.0;1.0
Goran Dragic;BKN;36.0;21;10;11;23.7;0.377;0.8;3.0;0.254;1.3;1.6;0.818;0.6;2.5;3.1;4.1;1.6;0.9;0.2;2.1;7.5;0.3;0;0;112.1;111.7;0.4;0.227;2.53;30.1;0.027;0.104;0.066;11.9;0.43;0.474;0.166;102.37;0.072;1062;2.7;7.2;1.0
Gordon Hayward;CHA;32.0;49;26;23;31.9;0.459;1.8;4.5;0.391;2.6;3.0;0.846;0.8;3.8;4.6;3.6;1.7;1.0;0.4;1.7;15.9;-0.4;1;0;110.7;111.0;-0.4;0.16;2.19;18.8;0.022;0.114;0.067;8.6;0.528;0.57;0.202;102.99;0.102;3352;5.8;12.6;1.0
Gorgui Dieng;ATL;32.0;44;23;21;8.4;0.473;0.7;1.5;0.426;0.4;0.6;0.731;0.7;2.0;2.8;0.8;0.5;0.3;0.3;1.2;3.5;-1.4;0;0;100.3;109.5;-9.2;0.155;1.7;19.2;0.083;0.238;0.16;11.3;0.603;0.624;0.164;100.22;0.118;779;1.2;2.5;1.0
Grant Williams;BOS;23.0;77;49;28;24.4;0.475;1.4;3.4;0.411;1.1;1.2;0.905;0.8;2.7;3.6;1.0;0.8;0.5;0.7;2.4;7.8;1.9;1;0;112.5;108.0;4.5;0.058;1.26;12.8;0.035;0.107;0.072;10.2;0.597;0.635;0.123;98.4;0.067;3832;2.7;5.6;1.0
Grayson Allen;MIL;26.0;66;43;23;27.3;0.448;2.4;5.9;0.409;1.0;1.1;0.865;0.5;2.9;3.4;1.5;0.7;0.7;0.3;1.5;11.1;3.5;0;0;112.5;107.5;5.0;0.075;2.33;13.6;0.017;0.097;0.058;5.8;0.588;0.609;0.148;101.69;0.081;3842;3.9;8.6;1.0
Greg Brown III;POR;20.0;48;14;34;13.3;0.426;0.4;1.3;0.311;0.9;1.4;0.677;0.8;2.0;2.8;0.7;0.8;0.5;0.5;1.9;4.7;-5.0;0;0;99.1;116.8;-17.6;0.087;0.97;12.0;0.057;0.15;0.103;12.4;0.476;0.515;0.168;101.99;0.064;1359;1.7;4.0;1.0
Greg Monroe;MIN;32.0;14;7;7;13.9;0.561;0.0;0.0;0.0;0.9;1.6;0.522;2.1;2.4;4.6;1.6;0.9;0.6;0.7;1.7;5.4;0.4;0;0;109.8;108.9;0.9;0.162;1.83;21.8;0.141;0.176;0.158;11.9;0.561;0.566;0.164;102.88;0.11;418;2.3;4.1;0.0
Hamidou Diallo;DET;23.0;58;14;44;21.9;0.496;0.4;1.6;0.247;1.6;2.4;0.65;1.2;3.6;4.8;1.3;1.0;1.2;0.3;2.5;11.0;-3.6;5;0;103.1;110.7;-7.6;0.098;1.26;10.2;0.049;0.162;0.103;8.1;0.518;0.541;0.213;100.69;0.107;2657;4.5;9.1;1.0
Harrison Barnes;SAC;30.0;77;27;50;33.6;0.469;1.8;4.7;0.394;4.4;5.4;0.826;1.1;4.5;5.6;2.4;1.5;0.7;0.2;1.2;16.4;-4.9;5;0;110.0;116.7;-6.7;0.103;1.58;14.2;0.031;0.135;0.082;9.0;0.554;0.623;0.184;101.14;0.105;5446;5.1;10.8;1.0
Hassan Whiteside;UTA;33.0;65;40;25;17.9;0.652;0.0;0.0;0.0;1.6;2.6;0.623;2.6;5.0;7.6;0.4;0.8;0.3;1.6;2.8;8.2;3.5;14;0;119.2;109.0;10.1;0.031;0.49;5.4;0.142;0.275;0.209;11.0;0.652;0.662;0.164;99.72;0.132;2408;3.3;5.1;0.0
Hassani Gravett;ORL;25.0;8;2;6;21.4;0.474;1.4;3.3;0.423;0.4;0.5;0.75;0.1;2.5;2.6;2.5;1.1;0.6;0.1;1.6;6.3;-0.3;0;0;105.8;107.6;-1.8;0.177;2.22;29.0;0.006;0.114;0.063;13.0;0.618;0.629;0.13;95.95;0.084;344;2.3;4.8;0.0
Haywood Highsmith;MIA;25.0;19;13;6;8.6;0.348;0.5;1.5;0.321;0.1;0.3;0.4;0.5;0.8;1.4;0.3;0.2;0.1;0.2;0.7;2.3;-1.9;0;0;105.6;114.0;-8.5;0.052;2.0;10.5;0.056;0.097;0.076;5.3;0.446;0.446;0.131;101.54;0.036;342;0.8;2.4;1.0
Herbert Jones;NOP;23.0;78;36;42;29.9;0.476;0.7;2.2;0.337;1.8;2.1;0.84;1.3;2.5;3.8;2.1;1.3;1.7;0.8;3.1;9.5;0.9;1;0;112.2;110.2;2.0;0.097;1.67;18.3;0.041;0.086;0.063;10.9;0.525;0.573;0.136;98.84;0.068;4796;3.5;7.4;1.0
Ignas Brazdeikis;ORL;23.0;42;9;33;12.8;0.431;0.6;2.1;0.31;0.5;0.8;0.656;0.5;1.2;1.7;0.9;0.4;0.2;0.1;1.1;5.0;-4.1;0;0;100.6;116.4;-15.7;0.11;2.18;14.4;0.038;0.09;0.062;6.6;0.503;0.52;0.172;101.58;0.061;1136;1.9;4.5;0.0
Immanuel Quickley;NYK;23.0;78;35;43;23.1;0.392;1.8;5.1;0.346;2.3;2.6;0.881;0.4;2.8;3.2;3.5;1.3;0.7;0.0;2.1;11.3;3.4;4;2;111.4;104.8;6.6;0.244;2.78;23.3;0.017;0.114;0.066;8.4;0.487;0.543;0.217;96.27;0.11;3626;3.6;9.3;1.0
Isaac Bonga;TOR;22.0;15;9;6;4.6;0.231;0.1;0.3;0.25;0.3;0.5;0.625;0.3;0.2;0.5;0.3;0.1;0.5;0.1;0.7;0.8;-2.1;0;0;84.1;106.7;-22.6;0.089;2.0;17.4;0.043;0.038;0.041;8.7;0.269;0.363;0.108;104.87;0.021;151;0.2;0.9;0.0
Isaac Okoro;CLE;21.0;67;34;33;29.6;0.48;0.8;2.3;0.35;1.8;2.3;0.768;1.1;1.9;3.0;1.8;0.9;0.8;0.3;2.4;8.8;1.5;0;0;112.4;109.3;3.1;0.083;2.09;17.8;0.037;0.065;0.052;8.5;0.544;0.589;0.123;97.54;0.057;4014;3.1;6.4;1.0
Isaiah Hartenstein;LAC;24.0;68;37;31;17.9;0.626;0.2;0.4;0.467;1.3;1.9;0.689;1.7;3.2;4.9;2.4;1.2;0.7;1.1;2.5;8.3;2.5;2;0;112.1;105.0;7.0;0.193;1.9;24.0;0.097;0.158;0.13;12.6;0.645;0.664;0.177;100.73;0.132;2547;3.4;5.4;1.0
Isaiah Jackson;IND;20.0;36;9;27;15.0;0.563;0.1;0.4;0.313;1.7;2.4;0.682;1.7;2.5;4.1;0.3;1.1;0.7;1.4;2.6;8.3;-1.1;3;0;113.3;116.1;-2.8;0.027;0.25;3.4;0.109;0.157;0.133;13.6;0.575;0.607;0.214;103.0;0.093;1158;3.2;5.7;1.0
Isaiah Joe;PHI;22.0;55;35;20;11.1;0.35;0.8;2.5;0.333;0.5;0.6;0.935;0.1;0.9;1.0;0.6;0.3;0.3;0.1;0.9;3.6;0.4;0;0;108.2;106.5;1.7;0.08;1.84;14.5;0.01;0.079;0.045;7.9;0.477;0.519;0.144;99.35;0.051;1262;1.1;3.2;1.0
Isaiah Livers;DET;23.0;19;8;11;20.2;0.456;1.4;3.4;0.422;0.6;0.7;0.857;0.8;2.2;3.0;1.1;0.8;0.7;0.4;1.9;6.4;-0.5;1;0;113.8;114.6;-0.8;0.077;1.4;15.9;0.037;0.109;0.072;11.4;0.606;0.629;0.125;98.25;0.066;783;2.2;4.7;1.0
Isaiah Roby;OKC;24.0;45;10;35;21.1;0.514;1.0;2.2;0.444;1.7;2.6;0.672;1.7;3.2;4.8;1.6;1.0;0.8;0.8;2.4;10.1;-4.1;4;0;104.6;113.4;-8.8;0.117;1.65;14.5;0.074;0.145;0.109;8.8;0.582;0.607;0.185;102.08;0.101;2014;3.7;7.2;1.0
Isaiah Stewart;DET;21.0;71;21;50;25.6;0.51;0.2;0.6;0.326;1.0;1.5;0.718;3.2;5.5;8.7;1.2;1.2;0.3;1.1;3.0;8.3;-5.2;12;0;102.6;112.1;-9.5;0.07;0.96;11.7;0.111;0.217;0.161;12.1;0.526;0.55;0.144;98.58;0.096;3723;3.5;6.9;1.0
Isaiah Thomas;CHA;33.0;22;12;10;15.2;0.401;1.3;3.8;0.337;1.0;1.2;0.846;0.2;1.1;1.3;1.5;0.7;0.3;0.2;1.5;8.4;-0.5;0;0;107.8;109.0;-1.3;0.155;2.27;15.0;0.012;0.071;0.042;6.6;0.485;0.516;0.245;101.89;0.074;707;3.0;7.6;0.0
Isaiah Todd;WAS;20.0;12;1;11;6.2;0.269;0.3;1.3;0.25;0.2;0.5;0.333;0.3;0.8;1.0;0.3;0.3;0.3;0.2;0.3;1.7;-2.0;0;0;87.7;103.2;-15.6;0.095;1.0;10.8;0.034;0.123;0.075;10.8;0.346;0.349;0.188;99.69;0.033;154;0.6;2.2;1.0
Ish Smith;WAS;33.0;65;27;38;17.3;0.43;0.4;1.0;0.373;0.2;0.4;0.625;0.4;1.8;2.2;3.8;1.2;0.7;0.4;1.2;6.3;-2.4;1;0;107.1;113.8;-6.7;0.318;3.13;32.1;0.021;0.1;0.061;10.2;0.459;0.465;0.195;100.71;0.092;2364;2.8;6.6;1.0
